,id,text
0,2652,"  In 2017, UFC Light Heavyweight Champion Jon Jones tested positive for turinabol, a metabolite of CDMT, following his victory at UFC 214. In 2021, Colorado Rockies third baseman Colton Welker tested positive for CDMT while playing for the Triple-A Albuquerque Isotopes and was suspended for 80 games."
0,2653,"Stat is a Unix system call that returns file attributes about an inode. It is used to retrieve information on files, including atime, mtime, and ctime. The semantics of stat vary between operating systems, and it has been extended to implement large file support."
0,2654," UTF-8 has become the dominant encoding for the World Wide Web and is widely supported by software and hardware. It is used by many programming languages, including Python, Java, and Go, and is the default encoding for many file formats, including HTML and XML."
0,2655,  Isocyanic acid can be prepared by protonation of the cyanate anion using hydrogen chloride or oxalic acid. It can also be produced through the high-temperature thermal decomposition of cyanuric acid.
0,2656,"  The posterior grey column, also known as the posterior horn of spinal cord, is divided into several laminae based on the type of sensory information sent to each section. Laminae I and II receive information from afferent neurons that sense nociception, temperature, and itching, while laminae III and IV receive information from neurons that sense mechanical pressure."
0,2657,"  The Instamatic was an instant success, with over 50 million cameras produced between 1963 and 1970. Kodak even gave away cameras in a joint promotion with Scott paper towels to generate new photographers and stimulate film demand."
0,2658,"  Many species of fungi in the order Helotiales are plant pathogens, causing diseases in plants. This order includes a wide range of genera, some of which are still uncertain in their taxonomic placement."
0,2659,"  The vertices of the runcinated 6-simplex can be positioned in 7-space as permutations of (0,0,0,1,1,1,2), based on facets of the runcinated 7-orthoplex."
0,2660,"  These enzymes are crucial in controlling the levels of cyclic second messengers and their degradation in cells. They catalyze the hydrolysis of nucleoside 3',5'-cyclic phosphate to nucleoside 5'-phosphate."
0,2661,"  Hexafluoroacetone is an electrophile that reacts with nucleophiles at the carbonyl carbon. It forms a geminal diol in water, and the equilibrium constant for this reaction is 106 M-1, which is significantly more favourable than the analogous reaction for acetone."
0,2662,"  The M30 Apoptosense ELISA is distributed by various companies worldwide, including DiaPharma Group in the United States and Canada, bioaxxess in the United Kingdom, and TECOmedical in Germany, Switzerland, and Benelux. The M30 Apoptosense ELISA is a registered trademark, and PEVIVA is a trademark owned by VLVbio."
0,2663,"  Pleurotolysin A and B have homologues in the Pleurotolysin Family (TC# 1.C.97), with some homologues forming pores without the other component. Pleurotolysin B is in the MACPF superfamily, while Pleurotolysin A is in the Aegerolysin superfamily."
0,2664,"  Triplet oxygen, also known as 3O2, is an unusual example of a stable and commonly encountered diradical. It has two unpaired electrons, making it more stable as a triplet than a singlet."
0,2665,"  Stereospecificity is a property of a reaction mechanism that leads to different stereoisomeric products from different stereoisomeric reactants, or which operates on only one (or a subset) of the stereoisomers."
0,2666,"  In baker's yeast, squalene epoxidase is localized to both the endoplasmic reticulum and lipid droplets, with only the ER-localized protein being active. It also catalyzes the formation of diepoxysqualene, which is converted to 24(S),25-epoxylanosterol by lanosterol synthase."
0,2667,"  Tryptophan 2,3-dioxygenase belongs to a family of oxidoreductases that includes indoleamine 2,3-dioxygenase (IDO) and other closely related enzymes. These enzymes share a common structure and mechanism, but have distinct substrate specificities."
0,2668,"  There are several types of sinus rhythm, including sinus tachycardia, sinus bradycardia, and sinus arrhythmia. Sinus rhythms may be present together with various other cardiac arrhythmias on the same ECG."
0,2669,"  Gatsometer BV, a Dutch company, manufactures the Gatso camera. The company was formed to market the devices as police speed enforcement tools and remains largely a family concern. The company's products have achieved a high level of market penetration in the UK and some European countries, making the term ""Gatso"" synonymous with ""speed camera"" across a significant proportion of Europe."
0,2670,"  Bubble CPAP is appealing due to its simplicity and low cost, and has been associated with a decreased incidence of bronchopulmonary dysplasia (BPD) compared to mechanical ventilation."
0,2671," The neurotoxicity of MDA and MDMA has been extensively studied, but the exact mechanism remains unclear. While some studies suggest excitotoxicity or oxidative stress, others propose that a metabolite in the periphery may be responsible for the observed toxicity."
